28528,# doc = reaction_black_mirror.2.txt,,,,,,,,,,,,,,,,
28529,# speaker = A,,,,,,,,,,,,,,,,
28530,# sent = 2090,,,,,,,,,,,,,,,,
29266,,них,ОНИ,SPRO pl - - loc,,,", если у _них_ есть какие-нибудь уровни",х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc,И
29267,,есть,БЫТЬ,V ipf praes sg indic - 3p,,,"если у них _есть_ какие-нибудь уровни ,",ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
29268,,какие-нибудь,КАКОЙ-НИБУДЬ,APRO - nom pl plen - -,,,"у них есть _какие-нибудь_ уровни , эм",ь,д,у,б,и,н,APRO,КАКОЙ-НИБУДЬ,A - nom pl plen - -,Ь
29269,,уровни,УРОВЕНЬ,S m inan nom pl,,,"них есть какие-нибудь _уровни_ , эм ,",и,н,в,о,р,у,S,УРОВЕНЬ,S m inan nom pl,Ь
29270,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29271,,эм,ЭМ,INTJ,,,"какие-нибудь уровни , _эм_ , достоверности .",м,э,,,,,INTJ,ЭМ,S n inan nonflex -,М
29272,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29273,,достоверности,ДОСТОВЕРНОСТЬ,S f inan gen sg,,,", эм , _достоверности_ .  ",и,т,с,о,н,р,S,ДОСТОВЕРНОСТЬ,S f inan gen sg,Ь
29274,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29275,,,,,,,,,,,,,,,,,
29276,# sent = 2173,,,,,,,,,,,,,,,,
29277,,Да,ДА,PART,,,".   _Да_ , "" Промотайте",а,д,,,,,PART,ДА,PART,А
29278,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29279,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29280,,Промотайте,ПРОМОТАТЬ,V pf - pl imper - 2p,,,"Да , "" _Промотайте_ , пожалуйста ,",е,т,й,а,т,о,V,ПРОМОТАТЬ,V pf - pl imper - 2p,Ь
29281,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29282,,пожалуйста,ПОЖАЛУЙСТА,PART,,,""" Промотайте , _пожалуйста_ , последние сутки",а,т,с,й,у,л,PART,ПОЖАЛУЙСТА,PART,А
29283,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29284,,последние,ПОСЛЕДНИЙ,A - acc pl plen - -,,,", пожалуйста , _последние_ сутки . """,е,и,н,д,е,л,A,ПОСЛЕДНИЙ,A - nom pl plen - -,Й
29285,,сутки,СУТКИ,S - inan acc pl,,,"пожалуйста , последние _сутки_ . "" ",и,к,т,у,с,,S,СУТКИ,S - inan acc pl,И
29286,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29287,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29288,,,,,,,,,,,,,,,,,
29289,# sent = 2174,,,,,,,,,,,,,,,,
29290,,Ага,АГА,PART,,,"""   _Ага_ , неплохо .",а,г,а,,,,PART,АГА,PART,А
29291,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29292,,неплохо,НЕПЛОХО,ADV -,,," Ага , _неплохо_ .  ",о,х,о,л,п,е,ADV,НЕПЛОХО,ADV -,О
29293,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29294,,,,,,,,,,,,,,,,,
29295,# sent = 2175,,,,,,,,,,,,,,,,
29296,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29297,,Промотайте,ПРОМОТАТЬ,V pf - pl imper - 2p,,,"  "" _Промотайте_ , пожалуйста ,",е,т,й,а,т,о,V,ПРОМОТАТЬ,V pf - pl imper - 2p,Ь
29298,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29299,,пожалуйста,ПОЖАЛУЙСТА,PART,,,""" Промотайте , _пожалуйста_ , неделю до",а,т,с,й,у,л,PART,ПОЖАЛУЙСТА,PART,А
29300,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29301,,неделю,НЕДЕЛЯ,S f inan acc sg,,,", пожалуйста , _неделю_ до этого момента",ю,л,е,д,е,н,S,НЕДЕЛЯ,S f inan acc sg,Я
29302,,до,ДО,PR,,,"пожалуйста , неделю _до_ этого момента .",о,д,,,,,PR,ДО,PR,О
29303,,этого,ЭТОТ,APRO - gen sg plen m -,,,", неделю до _этого_ момента . """,о,г,о,т,э,,APRO,ЭТОТ,A - acc sg plen m anim,Т
29304,,момента,МОМЕНТ,S m inan gen sg,,,"неделю до этого _момента_ . "" ",а,т,н,е,м,о,S,МОМЕНТ,S m inan gen sg,Т
29305,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29306,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29307,,,,,,,,,,,,,,,,,
29308,# sent = 2176,,,,,,,,,,,,,,,,
29309,,Кстати,КСТАТИ,PARENTH,,,"""   _Кстати_ , четвертая минута",и,т,а,т,с,к,ADV,КСТАТИ,ADV -,И
29310,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29311,,четвертая,ЧЕТВЕРТЫЙ,ANUM - nom sg plen f -,,," Кстати , _четвертая_ минута идет .",я,а,т,р,е,в,ANUM,ЧЕТВЕРТЫЙ,A - nom sg plen f -,Й
29312,,минута,МИНУТА,S f inan nom sg,,,"Кстати , четвертая _минута_ идет . ",а,т,у,н,и,м,S,МИНУТА,S f inan nom sg,А
29313,,идет,ИДТИ,V ipf praes sg indic - 3p,,,", четвертая минута _идет_ .  ",т,е,д,и,,,V,ИДТИ,V ipf praes sg indic - 3p,И
29314,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29315,,,,,,,,,,,,,,,,,
29316,# sent = 2177,,,,,,,,,,,,,,,,
29317,# speaker = Софья,,,,,,,,,,,,,,,,
29318,# sent = 2178,,,,,,,,,,,,,,,,
29319,,Угу,УГУ,INTJ,,,   _Угу_ .  ,у,г,у,,,,INTJ,УГУ,INTJ,У
29320,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29321,,,,,,,,,,,,,,,,,
29322,# sent = 2179,,,,,,,,,,,,,,,,
29323,# speaker = А,,,,,,,,,,,,,,,,
29324,# sent = 2180,,,,,,,,,,,,,,,,
29325,,Интересно,ИНТЕРЕСНО,ADV -,,,   _Интересно_ ...  ,о,н,с,е,р,е,ADV,ИНТЕРЕСНО,ADV -,О
29326,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29327,,,,,,,,,,,,,,,,,
29328,# sent = 2181,,,,,,,,,,,,,,,,
29329,,Никакой,НИКАКОЙ,APRO - gen sg plen f -,,,...   _Никакой_ анонимности . ,й,о,к,а,к,и,APRO,НИКАКОЙ,A - gen sg plen f -,Й
29330,,анонимности,АНОНИМНОСТЬ,S f inan gen sg,,,  Никакой _анонимности_ .  ,и,т,с,о,н,м,S,АНОНИМНОСТЬ,S f inan gen sg,Ь
29331,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29332,,,,,,,,,,,,,,,,,
29333,# sent = 2182,,,,,,,,,,,,,,,,
29334,,Кажется,КАЖЕТСЯ,PARENTH,,,".   _Кажется_ , эти люди",я,с,т,е,ж,а,ADV,КАЖЕТСЯ,ADV -,Я
29335,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29336,,эти,ЭТОТ,APRO - nom pl plen - -,,," Кажется , _эти_ люди ничего не",и,т,э,,,,APRO,ЭТОТ,A - nom pl plen - -,Т
29337,,люди,ЧЕЛОВЕК,S m anim nom pl,,,"Кажется , эти _люди_ ничего не могут",и,д,ю,л,,,S,ЧЕЛОВЕК,S m anim nom pl,К
29338,,ничего,НИЧТО,SPRO n inan gen sg,,,", эти люди _ничего_ не могут забыть",о,г,е,ч,и,н,SPRO,НИЧТО,S n - gen sg,О
29339,,не,НЕ,PART,,,эти люди ничего _не_ могут забыть .,е,н,,,,,PART,НЕ,PART,Е
29340,,могут,МОЧЬ,V ipf praes pl indic - 3p,,,люди ничего не _могут_ забыть . ,т,у,г,о,м,,V,МОЧЬ,V ipf praes pl indic - 3p,Ь
29341,,забыть,ЗАБЫТЬ,V pf - - inf - -,,,ничего не могут _забыть_ .  ,ь,т,ы,б,а,з,V,ЗАБЫТЬ,V pf - - inf - -,Ь
29342,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29343,,,,,,,,,,,,,,,,,
29344,# sent = 2183,,,,,,,,,,,,,,,,
29345,,Они,ОНИ,SPRO pl - - nom,,,.   _Они_ записывают вообще всё,и,н,о,,,,SPRO,ОНИ,SPRO pl - - nom,И
29346,,записывают,ЗАПИСЫВАТЬ,V ipf praes pl indic - 3p,,,"  Они _записывают_ вообще всё ,",т,ю,а,в,ы,с,V,ЗАПИСЫВАТЬ,V ipf praes pl indic - 3p,Ь
29347,,вообще,ВООБЩЕ,ADV -,,," Они записывают _вообще_ всё , что",е,щ,б,о,о,в,ADV,ВООБЩЕ,ADV -,Е
29348,,всё,ВСЕ,SPRO - - acc pl,,,"Они записывают вообще _всё_ , что происходит",ё,с,в,,,,S,ВСЕ,S - - acc pl,Е
29349,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29350,,что,ЧТО,SPRO n inan acc sg,,,"вообще всё , _что_ происходит в их",о,т,ч,,,,SPRO,ЧТО,S n inan acc sg,О
29351,,происходит,ПРОИСХОДИТЬ,V ipf praes sg indic - 3p,,,"всё , что _происходит_ в их жизни",т,и,д,о,х,с,V,ПРОИСХОДИТЬ,V ipf praes sg indic - 3p,Ь
29352,,в,В,PR,,,", что происходит _в_ их жизни .",в,,,,,,PR,В,PR,В
29353,,их,ИХ,APRO,,,что происходит в _их_ жизни . ,х,и,,,,,APRO,ИХ,A - nonflex - plen - -,Х
29354,,жизни,ЖИЗНЬ,S f inan loc sg,,,происходит в их _жизни_ .  ,и,н,з,и,ж,,S,ЖИЗНЬ,S f inan loc sg,Ь
29355,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29356,,,,,,,,,,,,,,,,,
29357,# sent = 2184,,,,,,,,,,,,,,,,
29358,,У,У,PR,,,.   _У_ них есть интересные,у,,,,,,PR,У,PR,У
29359,,них,ОНИ,SPRO pl - - loc,,,  У _них_ есть интересные пульты,х,и,н,,,,SPRO,ОНИ,SPRO pl - - loc,И
29360,,есть,БЫТЬ,V ipf praes sg indic - 3p,,, У них _есть_ интересные пульты управления,ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
29361,,интересные,ИНТЕРЕСНЫЙ,A - nom pl plen - -,,,"У них есть _интересные_ пульты управления ,",е,ы,н,с,е,р,A,ИНТЕРЕСНЫЙ,A - nom pl plen - -,Й
29362,,пульты,ПУЛЬТ,S m inan nom pl,,,"них есть интересные _пульты_ управления , чипованные",ы,т,ь,л,у,п,S,ПУЛЬТ,S m inan nom pl,Т
29363,,управления,УПРАВЛЕНИЕ,S n inan gen sg,,,"есть интересные пульты _управления_ , чипованные .",я,и,н,е,л,в,S,УПРАВЛЕНИЕ,S n inan gen sg,Е
29364,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29365,,чипованные,ЧИПОВАТЬ,PARTCP pf praet acc pl plen - pass inan,,,"пульты управления , _чипованные_ .  ",е,ы,н,н,а,в,PARTCP,ЧИПОВАТЬ,PARTCP pf praet acc pl plen - pass inan,Ь
29366,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29367,,,,,,,,,,,,,,,,,
29368,# sent = 2185,,,,,,,,,,,,,,,,
29369,,Ну,НУ,PART,,,.   _Ну_ ...  ,у,н,,,,,PART,НУ,PART,У
29370,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29371,,,,,,,,,,,,,,,,,
29372,# sent = 2186,,,,,,,,,,,,,,,,
29373,,Знаешь,ЗНАТЬ,V ipf praes sg indic - 2p,,,"...   _Знаешь_ , я ,",ь,ш,е,а,н,з,V,ЗНАТЬ,V ipf praes sg indic - 2p,Ь
29374,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29375,,я,Я,SPRO sg 1p - nom,,," Знаешь , _я_ , наверно ,",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29376,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29377,,наверно,НАВЕРНО,PARENTH,,,", я , _наверно_ , в будущем",о,н,р,е,в,а,ADV,НАВЕРНО,ADV -,О
29378,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29379,,в,В,PR,,,", наверно , _в_ будущем бы посмотрела",в,,,,,,PR,В,PR,В
29380,,будущем,БУДУЩЕЕ,S n inan loc sg,,,"наверно , в _будущем_ бы посмотрела этот",м,е,щ,у,д,у,S,БУДУЩЕЕ,S n inan loc sg,Е
29381,,бы,БЫ,PART,,,", в будущем _бы_ посмотрела этот сериал",ы,б,,,,,PART,БЫ,PART,Ы
29382,,посмотрела,ПОСМОТРЕТЬ,V pf praet sg indic f -,,,в будущем бы _посмотрела_ этот сериал .,а,л,е,р,т,о,V,ПОСМОТРЕТЬ,V pf praet sg indic f -,Ь
29383,,этот,ЭТОТ,APRO - acc sg plen m inan,,,будущем бы посмотрела _этот_ сериал . ,т,о,т,э,,,APRO,ЭТОТ,A - acc sg plen m inan,Т
29384,,сериал,СЕРИАЛ,S m inan acc sg,,,бы посмотрела этот _сериал_ .  ,л,а,и,р,е,с,S,СЕРИАЛ,S m inan acc sg,Л
29385,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29386,,,,,,,,,,,,,,,,,
29387,# sent = 2187,,,,,,,,,,,,,,,,
29388,,Выглядит,ВЫГЛЯДЕТЬ,V ipf praes sg indic - 3p,,,.   _Выглядит_ достаточно годно .,т,и,д,я,л,г,V,ВЫГЛЯДЕТЬ,V ipf praes sg indic - 3p,Ь
29389,,достаточно,ДОСТАТОЧНО,ADV -,,,  Выглядит _достаточно_ годно . ,о,н,ч,о,т,а,ADV,ДОСТАТОЧНО,ADV -,О
29390,,годно,ГОДНЫЙ,A - - sg brev n -,,, Выглядит достаточно _годно_ .  ,о,н,д,о,г,,A,ГОДНЫЙ,A - - sg brev n -,Й
29391,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29392,,,,,,,,,,,,,,,,,
29393,# sent = 2188,,,,,,,,,,,,,,,,
29394,# speaker = Софья,,,,,,,,,,,,,,,,
29395,# sent = 2189,,,,,,,,,,,,,,,,
29396,,Ну,НУ,PART,,,   _Ну_ чё там видео,у,н,,,,,PART,НУ,PART,У
29397,,чё,ЧЕ,SPRO n inan acc sg,,,  Ну _чё_ там видео ?,ё,ч,,,,,SPRO,ЧЕ,S n - nonflex -,Е
29398,,там,ТАМ,ADV -,,, Ну чё _там_ видео ? ,м,а,т,,,,ADV,ТАМ,ADV -,М
29399,,видео,ВИДЕО,S n inan nom sg,,,Ну чё там _видео_ ?  ,о,е,д,и,в,,S,ВИДЕО,S n inan nonflex -,О
29400,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
